nodeid,year,groupid,noffences,size,tsc_haitian,tsc_yob
18010,2004,,,,0,1979
18010,2005,,,,0,1979
18010,2006,1136,,1,0,1979
18010,2007,530,1,1,0,1979
18010,2008,,,,0,1979
18010,2009,1191,1,1,0,1979
18054,2001,,,,0,1987
18054,2002,918,,1,0,1987
18054,2003,1256,1,1,0,1987
18054,2004,,,,0,1987
18054,2005,915,1,1,0,1987
18054,2006,86,4,4,0,1987
18054,2007,35,,8,0,1987
18054,2008,815,2,1,0,1987
18054,2009,1,4,120,0,1987
18259,2001,1113,4,1,0,1980
18259,2002,1134,3,1,0,1980
18259,2003,849,,1,0,1980
18259,2004,,,,0,1980
18259,2005,1686,1,1,0,1980
18259,2006,1881,,1,0,1980
18259,2007,,,,0,1980
18259,2008,,,,0,1980
18259,2009,118,,3,0,1980
18269,2001,196,,2,0,1984
18269,2002,5,,20,0,1984
18269,2003,,,,0,1984
18269,2004,40,6,6,0,1984
18269,2005,,,,0,1984
18269,2006,,,,0,1984
18269,2007,,,,0,1984
18269,2008,,,,0,1984
18269,2009,,,,0,1984
18768,2001,,,,0,1985
18768,2002,5,9,20,0,1985
18768,2003,534,1,1,0,1985
18768,2004,40,5,6,0,1985
18768,2005,13,6,14,0,1985
18768,2006,,,,0,1985
18768,2007,1002,2,1,0,1985
18768,2008,,,,0,1985
18768,2009,2041,1,1,0,1985
18782,2001,,,,0,1988
18782,2002,40,,5,0,1988
18782,2003,,,,0,1988
18782,2004,,,,0,1988
18782,2005,,,,0,1988
18782,2006,,,,0,1988
18782,2007,,,,0,1988
18782,2008,,,,0,1988
18782,2009,,,,0,1988
19204,2001,779,,1,0,1985
19204,2002,,,,0,1985
19204,2003,,,,0,1985
19204,2004,,,,0,1985
19204,2005,1861,,1,0,1985
19204,2006,672,,1,0,1985
19204,2007,,,,0,1985
19204,2008,1287,1,1,0,1985
19204,2009,3,,66,0,1985
19576,2001,1131,2,1,0,1979
19576,2002,1291,,1,0,1979
19576,2003,559,12,1,0,1979
19576,2004,1373,1,1,0,1979
19576,2005,14,6,14,0,1979
19576,2006,,,,0,1979
19576,2007,,,,0,1979
19576,2008,1440,4,1,0,1979
19576,2009,33,2,6,0,1979
20046,2001,1345,1,1,0,1967
20046,2002,,,,0,1967
20046,2003,12,4,17,0,1967
20046,2004,,,,0,1967
20046,2005,,,,0,1967
20046,2006,,,,0,1967
20046,2007,,,,0,1967
20046,2008,,,,0,1967
20046,2009,,,,0,1967
20072,2001,,,,1,1987
20072,2002,,,,1,1987
20072,2003,1157,1,1,1,1987
20072,2004,,,,1,1987
20072,2005,1258,,1,1,1987
20072,2006,,,,1,1987
20072,2007,12,,18,1,1987
20072,2008,2076,,1,1,1987
20072,2009,763,,1,1,1987
20114,2001,,,,1,1983
20114,2002,75,,4,1,1983
20114,2003,,,,1,1983
20114,2004,1273,,1,1,1983
20114,2005,,,,1,1983
20114,2006,,,,1,1983
20114,2007,,,,1,1983
20114,2008,,,,1,1983
20114,2009,,,,1,1983
20115,2001,1,6,40,1,1985
20115,2002,861,2,1,1,1985
20115,2003,106,16,4,1,1985
20115,2004,22,7,10,1,1985
20115,2005,23,16,10,1,1985
20115,2006,1,5,77,1,1985
20115,2007,105,,3,1,1985
20115,2008,11,7,29,1,1985
20115,2009,15,,19,1,1985
20118,2001,,,,1,1988
20118,2002,,,,1,1988
20118,2003,,,,1,1988
20118,2004,,,,1,1988
20118,2005,,,,1,1988
20118,2006,,,,1,1988
20118,2007,,,,1,1988
20118,2008,391,1,1,1,1988
20118,2009,94,,3,1,1988
20224,2001,,,,0,1985
20224,2002,888,2,1,0,1985
20224,2003,1038,8,1,0,1985
20224,2004,543,6,1,0,1985
20224,2005,,,,0,1985
20224,2006,,,,0,1985
20224,2007,,,,0,1985
20224,2008,510,1,1,0,1985
20224,2009,914,1,1,0,1985
20236,2001,,,,0,1976
20236,2002,,,,0,1976
20236,2003,,,,0,1976
20236,2004,90,,4,0,1976
20236,2005,,,,0,1976
20236,2006,,,,0,1976
20236,2007,,,,0,1976
20236,2008,,,,0,1976
20236,2009,,,,0,1976
20313,2001,997,4,1,0,1990
20313,2002,,,,0,1990
20313,2003,,,,0,1990
20313,2004,,,,0,1990
20313,2005,2004,2,1,0,1990
20313,2006,2019,4,1,0,1990
20313,2007,561,2,1,0,1990
20313,2008,956,2,1,0,1990
20313,2009,41,2,6,0,1990
20621,2001,,,,0,1987
20621,2002,,,,0,1987
20621,2003,67,,5,0,1987
20621,2004,,,,0,1987
20621,2005,,,,0,1987
20621,2006,,,,0,1987
20621,2007,,,,0,1987
20621,2008,,,,0,1987
20621,2009,,,,0,1987
20634,2001,2,,35,0,1980
20634,2002,1,2,35,0,1980
20634,2003,,,,0,1980
20634,2004,654,2,1,0,1980
20634,2005,278,3,2,0,1980
20634,2006,,,,0,1980
20634,2007,,,,0,1980
20634,2008,1318,,1,0,1980
20634,2009,,,,0,1980
20900,2001,,,,0,1990
20900,2002,,,,0,1990
20900,2003,,,,0,1990
20900,2004,,,,0,1990
20900,2005,,,,0,1990
20900,2006,,,,0,1990
20900,2007,,,,0,1990
20900,2008,,,,0,1990
20900,2009,2,,71,0,1990
21076,2001,,,,0,1979
21076,2002,,,,0,1979
21076,2003,,,,0,1979
21076,2004,2097,1,1,0,1979
21076,2005,75,4,4,0,1979
21076,2006,,,,0,1979
21076,2007,662,3,1,0,1979
21076,2008,,,,0,1979
21076,2009,,,,0,1979
21095,2001,,,,0,1984
21095,2002,,,,0,1984
21095,2003,,,,0,1984
21095,2004,115,,3,0,1984
21095,2005,,,,0,1984
21095,2006,,,,0,1984
21095,2007,,,,0,1984
21095,2008,,,,0,1984
21095,2009,,,,0,1984
21111,2001,,,,0,1989
21111,2002,,,,0,1989
21111,2003,,,,0,1989
21111,2004,,,,0,1989
21111,2005,,,,0,1989
21111,2006,1340,1,1,0,1989
21111,2007,304,1,2,0,1989
21111,2008,14,,20,0,1989
21111,2009,13,2,23,0,1989
21498,2001,,,,0,1979
21498,2002,,,,0,1979
21498,2003,15,,14,0,1979
21498,2004,,,,0,1979
21498,2005,,,,0,1979
21498,2006,,,,0,1979
21498,2007,,,,0,1979
21498,2008,,,,0,1979
21498,2009,,,,0,1979
21698,2001,431,8,1,0,1985
21698,2002,1373,,1,0,1985
21698,2003,9,,20,0,1985
21698,2004,1746,,1,0,1985
21698,2005,1759,,1,0,1985
21698,2006,865,3,1,0,1985
21698,2007,244,4,2,0,1985
21698,2008,,,,0,1985
21698,2009,251,3,2,0,1985
22396,2001,,,,0,1988
22396,2002,,,,0,1988
22396,2003,,,,0,1988
22396,2004,,,,0,1988
22396,2005,,,,0,1988
22396,2006,,,,0,1988
22396,2007,762,1,1,0,1988
22396,2008,2158,,1,0,1988
22396,2009,580,,1,0,1988
22531,2001,,,,0,1972
22531,2002,1659,1,1,0,1972
22531,2003,,,,0,1972
22531,2004,1766,1,1,0,1972
22531,2005,,,,0,1972
22531,2006,,,,0,1972
22531,2007,,,,0,1972
22531,2008,,,,0,1972
22531,2009,192,,2,0,1972
22791,2001,24,12,7,0,1986
22791,2002,67,17,4,0,1986
22791,2003,,,,0,1986
22791,2004,685,1,1,0,1986
22791,2005,,,,0,1986
22791,2006,,,,0,1986
22791,2007,,,,0,1986
22791,2008,,,,0,1986
22791,2009,,,,0,1986
23062,2001,,,,0,1988
23062,2002,,,,0,1988
23062,2003,,,,0,1988
23062,2004,,,,0,1988
23062,2005,,,,0,1988
23062,2006,,,,0,1988
23062,2007,2299,,1,0,1988
23062,2008,18,,18,0,1988
23062,2009,,,,0,1988
23306,2001,935,1,1,0,1981
23306,2002,302,1,1,0,1981
23306,2003,54,,5,0,1981
23306,2004,935,1,1,0,1981
23306,2005,,,,0,1981
23306,2006,245,,2,0,1981
23306,2007,,,,0,1981
23306,2008,,,,0,1981
23306,2009,,,,0,1981
23476,2001,,,,0,1958
23476,2002,,,,0,1958
23476,2003,,,,0,1958
23476,2004,,,,0,1958
23476,2005,,,,0,1958
23476,2006,,,,0,1958
23476,2007,,,,0,1958
23476,2008,17,,19,0,1958
23476,2009,,,,0,1958
23610,2001,17,7,10,0,1971
23610,2002,1031,4,1,0,1971
23610,2003,,,,0,1971
23610,2004,201,,2,0,1971
23610,2005,,,,0,1971
23610,2006,,,,0,1971
23610,2007,,,,0,1971
23610,2008,,,,0,1971
23610,2009,,,,0,1971
23658,2001,,,,0,1985
23658,2002,,,,0,1985
23658,2003,1594,,1,0,1985
23658,2004,,,,0,1985
23658,2005,,,,0,1985
23658,2006,,,,0,1985
23658,2007,,,,0,1985
23658,2008,,,,0,1985
23658,2009,,,,0,1985
23787,2001,,,,0,1976
23787,2002,,,,0,1976
23787,2003,,,,0,1976
23787,2004,187,3,2,0,1976
23787,2005,6,25,28,0,1976
23787,2006,,,,0,1976
23787,2007,,,,0,1976
23787,2008,,,,0,1976
23787,2009,,,,0,1976
23966,2001,17,2,10,0,1974
23966,2002,,,,0,1974
23966,2003,,,,0,1974
23966,2004,,,,0,1974
23966,2005,,,,0,1974
23966,2006,,,,0,1974
23966,2007,,,,0,1974
23966,2008,,,,0,1974
23966,2009,1544,,1,0,1974
25073,2001,,,,0,1983
25073,2002,375,1,1,0,1983
25073,2003,1161,2,1,0,1983
25073,2004,,,,0,1983
25073,2005,990,3,1,0,1983
25073,2006,1191,7,1,0,1983
25073,2007,6,29,33,0,1983
25073,2008,258,4,2,0,1983
25073,2009,6,22,59,0,1983
25279,2001,7,1,21,0,1982
25279,2002,1699,,1,0,1982
25279,2003,,,,0,1982
25279,2004,,,,0,1982
25279,2005,1614,,1,0,1982
25279,2006,,,,0,1982
25279,2007,,,,0,1982
25279,2008,1874,1,1,0,1982
25279,2009,881,,1,0,1982
25345,2001,,,,0,1979
25345,2002,,,,0,1979
25345,2003,278,,2,0,1979
25345,2004,335,1,1,0,1979
25345,2005,,,,0,1979
25345,2006,416,1,1,0,1979
25345,2007,,,,0,1979
25345,2008,1936,,1,0,1979
25345,2009,2119,1,1,0,1979
25350,2001,1347,5,1,0,1982
25350,2002,1068,2,1,0,1982
25350,2003,524,2,1,0,1982
25350,2004,,,,0,1982
25350,2005,5,6,47,0,1982
25350,2006,1,27,77,0,1982
25350,2007,746,11,1,0,1982
25350,2008,601,4,1,0,1982
25350,2009,387,6,1,0,1982
25614,2001,,,,0,1987
25614,2002,,,,0,1987
25614,2003,,,,0,1987
25614,2004,,,,0,1987
25614,2005,72,,4,0,1987
25614,2006,,,,0,1987
25614,2007,,,,0,1987
25614,2008,,,,0,1987
25614,2009,,,,0,1987
26995,2001,15,5,12,1,1984
26995,2002,171,1,2,1,1984
26995,2003,18,1,13,1,1984
26995,2004,,,,1,1984
26995,2005,1230,3,1,1,1984
26995,2006,,,,1,1984
26995,2007,1863,,1,1,1984
26995,2008,565,,1,1,1984
26995,2009,2,,71,1,1984
27456,2001,,,,1,1990
27456,2002,,,,1,1990
27456,2003,,,,1,1990
27456,2004,,,,1,1990
27456,2005,,,,1,1990
27456,2006,3,,47,1,1990
27456,2007,971,,1,1,1990
27456,2008,1211,,1,1,1990
27456,2009,738,1,1,1,1990
27472,2001,,,,0,1972
27472,2002,451,1,1,0,1972
27472,2003,,,,0,1972
27472,2004,,,,0,1972
27472,2005,229,2,2,0,1972
27472,2006,,,,0,1972
27472,2007,,,,0,1972
27472,2008,,,,0,1972
27472,2009,,,,0,1972
27913,2001,,,,1,1973
27913,2002,,,,1,1973
27913,2003,,,,1,1973
27913,2004,,,,1,1973
27913,2005,,,,1,1973
27913,2006,,,,1,1973
27913,2007,1425,1,1,1,1973
27913,2008,,,,1,1973
27913,2009,,,,1,1973
28028,2001,,,,1,1980
28028,2002,37,,5,1,1980
28028,2003,,,,1,1980
28028,2004,1527,,1,1,1980
28028,2005,1688,,1,1,1980
28028,2006,,,,1,1980
28028,2007,,,,1,1980
28028,2008,216,,2,1,1980
28028,2009,84,,3,1,1980
28213,2001,29,1,7,1,1976
28213,2002,1294,5,1,1,1976
28213,2003,69,5,5,1,1976
28213,2004,,,,1,1976
28213,2005,66,,4,1,1976
28213,2006,488,2,1,1,1976
28213,2007,27,,10,1,1976
28213,2008,,,,1,1976
28213,2009,,,,1,1976
28228,2001,,,,1,1962
28228,2002,561,4,1,1,1962
28228,2003,1782,,1,1,1962
28228,2004,,,,1,1962
28228,2005,,,,1,1962
28228,2006,575,1,1,1,1962
28228,2007,,,,1,1962
28228,2008,,,,1,1962
28228,2009,,,,1,1962
28253,2001,,,,0,1988
28253,2002,2,16,29,0,1988
28253,2003,766,2,1,0,1988
28253,2004,1569,2,1,0,1988
28253,2005,12,9,15,0,1988
28253,2006,,,,0,1988
28253,2007,,,,0,1988
28253,2008,992,3,1,0,1988
28253,2009,329,4,1,0,1988
28254,2001,,,,1,1991
28254,2002,,,,1,1991
28254,2003,,,,1,1991
28254,2004,,,,1,1991
28254,2005,,,,1,1991
28254,2006,,,,1,1991
28254,2007,2180,1,1,1,1991
28254,2008,,,,1,1991
28254,2009,1,5,120,1,1991
28273,2001,391,9,1,1,1978
28273,2002,1434,,1,1,1978
28273,2003,,,,1,1978
28273,2004,769,,1,1,1978
28273,2005,66,,4,1,1978
28273,2006,,,,1,1978
28273,2007,354,,1,1,1978
28273,2008,,,,1,1978
28273,2009,,,,1,1978
28275,2001,,,,1,1991
28275,2002,,,,1,1991
28275,2003,,,,1,1991
28275,2004,,,,1,1991
28275,2005,,,,1,1991
28275,2006,,,,1,1991
28275,2007,26,,11,1,1991
28275,2008,,,,1,1991
28275,2009,,,,1,1991
28345,2001,13,7,12,0,1984
28345,2002,2,29,29,0,1984
28345,2003,1452,1,1,0,1984
28345,2004,107,6,3,0,1984
28345,2005,12,4,15,0,1984
28345,2006,1788,2,1,0,1984
28345,2007,,,,0,1984
28345,2008,1079,1,1,0,1984
28345,2009,1584,2,1,0,1984
28348,2001,,,,1,1986
28348,2002,,,,1,1986
28348,2003,,,,1,1986
28348,2004,,,,1,1986
28348,2005,,,,1,1986
28348,2006,2265,1,1,1,1986
28348,2007,,,,1,1986
28348,2008,173,,2,1,1986
28348,2009,1890,,1,1,1986
28351,2001,,,,1,1989
28351,2002,,,,1,1989
28351,2003,,,,1,1989
28351,2004,,,,1,1989
28351,2005,,,,1,1989
28351,2006,1045,,1,1,1989
28351,2007,1399,1,1,1,1989
28351,2008,,,,1,1989
28351,2009,4,11,65,1,1989
28393,2001,1324,1,1,1,1974
28393,2002,597,2,1,1,1974
28393,2003,7,11,24,1,1974
28393,2004,1478,1,1,1,1974
28393,2005,,,,1,1974
28393,2006,1176,,1,1,1974
28393,2007,,,,1,1974
28393,2008,,,,1,1974
28393,2009,,,,1,1974
28500,2001,338,,1,1,1969
28500,2002,317,,1,1,1969
28500,2003,54,1,5,1,1969
28500,2004,1536,1,1,1,1969
28500,2005,,,,1,1969
28500,2006,1066,,1,1,1969
28500,2007,2127,,1,1,1969
28500,2008,1730,,1,1,1969
28500,2009,,,,1,1969
28511,2001,1225,1,1,1,1978
28511,2002,46,3,5,1,1978
28511,2003,,,,1,1978
28511,2004,1441,3,1,1,1978
28511,2005,43,5,6,1,1978
28511,2006,,,,1,1978
28511,2007,1560,,1,1,1978
28511,2008,,,,1,1978
28511,2009,,,,1,1978
28532,2001,,,,1,1962
28532,2002,,,,1,1962
28532,2003,,,,1,1962
28532,2004,,,,1,1962
28532,2005,,,,1,1962
28532,2006,,,,1,1962
28532,2007,,,,1,1962
28532,2008,,,,1,1962
28532,2009,80,,3,1,1962
28547,2001,29,,7,1,1973
28547,2002,,,,1,1973
28547,2003,,,,1,1973
28547,2004,,,,1,1973
28547,2005,,,,1,1973
28547,2006,,,,1,1973
28547,2007,,,,1,1973
28547,2008,,,,1,1973
28547,2009,,,,1,1973
29107,2001,,,,0,1991
29107,2002,,,,0,1991
29107,2003,,,,0,1991
29107,2004,,,,0,1991
29107,2005,,,,0,1991
29107,2006,823,,1,0,1991
29107,2007,152,,3,0,1991
29107,2008,1510,,1,0,1991
29107,2009,,,,0,1991
29109,2001,,,,0,1992
29109,2002,,,,0,1992
29109,2003,,,,0,1992
29109,2004,,,,0,1992
29109,2005,,,,0,1992
29109,2006,,,,0,1992
29109,2007,,,,0,1992
29109,2008,264,1,2,0,1992
29109,2009,,,,0,1992
29171,2001,,,,1,1980
29171,2002,1451,,1,1,1980
29171,2003,,,,1,1980
29171,2004,1469,1,1,1,1980
29171,2005,,,,1,1980
29171,2006,,,,1,1980
29171,2007,821,6,1,1,1980
29171,2008,151,2,3,1,1980
29171,2009,2,,71,1,1980
29267,2001,,,,1,1978
29267,2002,,,,1,1978
29267,2003,1265,1,1,1,1978
29267,2004,,,,1,1978
29267,2005,,,,1,1978
29267,2006,,,,1,1978
29267,2007,,,,1,1978
29267,2008,,,,1,1978
29267,2009,,,,1,1978
29293,2001,,,,0,1984
29293,2002,,,,0,1984
29293,2003,78,,4,0,1984
29293,2004,100,2,3,0,1984
29293,2005,,,,0,1984
29293,2006,1036,2,1,0,1984
29293,2007,,,,0,1984
29293,2008,1933,,1,0,1984
29293,2009,7,3,49,0,1984
29297,2001,,,,1,1986
29297,2002,,,,1,1986
29297,2003,,,,1,1986
29297,2004,,,,1,1986
29297,2005,,,,1,1986
29297,2006,,,,1,1986
29297,2007,,,,1,1986
29297,2008,1300,,1,1,1986
29297,2009,1,3,120,1,1986
29303,2001,,,,0,1987
29303,2002,854,1,1,0,1987
29303,2003,1622,,1,0,1987
29303,2004,1797,1,1,0,1987
29303,2005,3,11,51,0,1987
29303,2006,1758,,1,0,1987
29303,2007,,,,0,1987
29303,2008,,,,0,1987
29303,2009,1537,1,1,0,1987
29355,2001,,,,1,1953
29355,2002,,,,1,1953
29355,2003,,,,1,1953
29355,2004,,,,1,1953
29355,2005,,,,1,1953
29355,2006,,,,1,1953
29355,2007,1305,1,1,1,1953
29355,2008,,,,1,1953
29355,2009,,,,1,1953
29420,2001,,,,1,1983
29420,2002,9,,15,1,1983
29420,2003,,,,1,1983
29420,2004,,,,1,1983
29420,2005,,,,1,1983
29420,2006,,,,1,1983
29420,2007,,,,1,1983
29420,2008,,,,1,1983
29420,2009,,,,1,1983
29529,2001,,,,0,1989
29529,2002,,,,0,1989
29529,2003,,,,0,1989
29529,2004,,,,0,1989
29529,2005,,,,0,1989
29529,2006,,,,0,1989
29529,2007,,,,0,1989
29529,2008,32,,10,0,1989
29529,2009,,,,0,1989
29597,2001,,,,1,1982
29597,2002,,,,1,1982
29597,2003,13,13,17,1,1982
29597,2004,,,,1,1982
29597,2005,,,,1,1982
29597,2006,1615,1,1,1,1982
29597,2007,,,,1,1982
29597,2008,,,,1,1982
29597,2009,,,,1,1982
29601,2001,,,,1,1985
29601,2002,265,8,2,1,1985
29601,2003,110,,3,1,1985
29601,2004,2031,,1,1,1985
29601,2005,,,,1,1985
29601,2006,,,,1,1985
29601,2007,939,,1,1,1985
29601,2008,1328,,1,1,1985
29601,2009,224,,2,1,1985
29665,2001,,,,1,1973
29665,2002,,,,1,1973
29665,2003,95,,4,1,1973
29665,2004,,,,1,1973
29665,2005,,,,1,1973
29665,2006,,,,1,1973
29665,2007,,,,1,1973
29665,2008,,,,1,1973
29665,2009,,,,1,1973
29667,2001,,,,1,1973
29667,2002,,,,1,1973
29667,2003,,,,1,1973
29667,2004,623,,1,1,1973
29667,2005,1158,,1,1,1973
29667,2006,1309,3,1,1,1973
29667,2007,1201,,1,1,1973
29667,2008,1668,,1,1,1973
29667,2009,249,8,2,1,1973
29680,2001,,,,1,1979
29680,2002,37,4,5,1,1979
29680,2003,4,19,30,1,1979
29680,2004,30,6,8,1,1979
29680,2005,61,8,4,1,1979
29680,2006,325,,2,1,1979
29680,2007,89,3,4,1,1979
29680,2008,,,,1,1979
29680,2009,,,,1,1979
29742,2001,,,,0,1990
29742,2002,,,,0,1990
29742,2003,,,,0,1990
29742,2004,286,,2,0,1990
29742,2005,1547,2,1,0,1990
29742,2006,781,1,1,0,1990
29742,2007,1057,,1,0,1990
29742,2008,,,,0,1990
29742,2009,,,,0,1990
29829,2001,,,,1,1950
29829,2002,528,,1,1,1950
29829,2003,17,,13,1,1950
29829,2004,,,,1,1950
29829,2005,11,,15,1,1950
29829,2006,,,,1,1950
29829,2007,38,,7,1,1950
29829,2008,1961,,1,1,1950
29829,2009,,,,1,1950
29833,2001,,,,1,1951
29833,2002,140,1,2,1,1951
29833,2003,112,,3,1,1951
29833,2004,,,,1,1951
29833,2005,,,,1,1951
29833,2006,1865,1,1,1,1951
29833,2007,503,,1,1,1951
29833,2008,440,1,1,1,1951
29833,2009,460,1,1,1,1951
29891,2001,,,,1,1966
29891,2002,,,,1,1966
29891,2003,,,,1,1966
29891,2004,,,,1,1966
29891,2005,,,,1,1966
29891,2006,,,,1,1966
29891,2007,,,,1,1966
29891,2008,,,,1,1966
29891,2009,144,,2,1,1966
29914,2001,,,,1,1972
29914,2002,,,,1,1972
29914,2003,111,,3,1,1972
29914,2004,,,,1,1972
29914,2005,,,,1,1972
29914,2006,,,,1,1972
29914,2007,,,,1,1972
29914,2008,,,,1,1972
29914,2009,,,,1,1972
29934,2001,33,2,6,1,1977
29934,2002,1,,35,1,1977
29934,2003,528,,1,1,1977
29934,2004,69,,4,1,1977
29934,2005,1608,,1,1,1977
29934,2006,8,1,31,1,1977
29934,2007,38,,7,1,1977
29934,2008,5,4,45,1,1977
29934,2009,4,,65,1,1977
29947,2001,,,,0,1979
29947,2002,595,2,1,0,1979
29947,2003,,,,0,1979
29947,2004,,,,0,1979
29947,2005,,,,0,1979
29947,2006,,,,0,1979
29947,2007,1794,,1,0,1979
29947,2008,1603,,1,0,1979
29947,2009,175,,2,0,1979
29948,2001,2,2,35,1,1979
29948,2002,,,,1,1979
29948,2003,17,2,13,1,1979
29948,2004,69,1,4,1,1979
29948,2005,11,11,15,1,1979
29948,2006,8,1,31,1,1979
29948,2007,2118,7,1,1,1979
29948,2008,5,2,45,1,1979
29948,2009,4,3,65,1,1979
29963,2001,102,8,3,1,1981
29963,2002,1506,2,1,1,1981
29963,2003,124,15,3,1,1981
29963,2004,671,4,1,1,1981
29963,2005,,,,1,1981
29963,2006,,,,1,1981
29963,2007,161,1,3,1,1981
29963,2008,,,,1,1981
29963,2009,645,1,1,1,1981
29980,2001,,,,1,1986
29980,2002,869,1,1,1,1986
29980,2003,235,4,2,1,1986
29980,2004,,,,1,1986
29980,2005,4,17,49,1,1986
29980,2006,7,,32,1,1986
29980,2007,13,8,16,1,1986
29980,2008,667,1,1,1,1986
29980,2009,1017,5,1,1,1986
29987,2001,,,,1,1988
29987,2002,,,,1,1988
29987,2003,,,,1,1988
29987,2004,35,6,7,1,1988
29987,2005,,,,1,1988
29987,2006,,,,1,1988
29987,2007,,,,1,1988
29987,2008,,,,1,1988
29987,2009,1978,,1,1,1988
30044,2001,,,,1,1980
30044,2002,,,,1,1980
30044,2003,279,2,2,1,1980
30044,2004,,,,1,1980
30044,2005,,,,1,1980
30044,2006,,,,1,1980
30044,2007,,,,1,1980
30044,2008,,,,1,1980
30044,2009,,,,1,1980
30055,2001,,,,1,1989
30055,2002,1573,1,1,1,1989
30055,2003,10,1,19,1,1989
30055,2004,1,5,27,1,1989
30055,2005,22,,10,1,1989
30055,2006,658,1,1,1,1989
30055,2007,176,,2,1,1989
30055,2008,2,2,54,1,1989
30055,2009,1,7,120,1,1989
30056,2001,,,,1,1990
30056,2002,,,,1,1990
30056,2003,,,,1,1990
30056,2004,1497,,1,1,1990
30056,2005,12,7,15,1,1990
30056,2006,1946,,1,1,1990
30056,2007,,,,1,1990
30056,2008,2,2,54,1,1990
30056,2009,359,,1,1,1990
30341,2001,,,,1,1977
30341,2002,,,,1,1977
30341,2003,,,,1,1977
30341,2004,,,,1,1977
30341,2005,,,,1,1977
30341,2006,,,,1,1977
30341,2007,89,,4,1,1977
30341,2008,,,,1,1977
30341,2009,1646,,1,1,1977
30363,2001,,,,1,1981
30363,2002,,,,1,1981
30363,2003,,,,1,1981
30363,2004,,,,1,1981
30363,2005,139,3,3,1,1981
30363,2006,,,,1,1981
30363,2007,,,,1,1981
30363,2008,380,1,1,1,1981
30363,2009,,,,1,1981
30365,2001,124,,3,1,1981
30365,2002,2,4,29,1,1981
30365,2003,,,,1,1981
30365,2004,311,,1,1,1981
30365,2005,,,,1,1981
30365,2006,,,,1,1981
30365,2007,1389,,1,1,1981
30365,2008,,,,1,1981
30365,2009,588,,1,1,1981
30368,2001,41,7,5,1,1982
30368,2002,9,,15,1,1982
30368,2003,855,5,1,1,1982
30368,2004,1597,2,1,1,1982
30368,2005,1,4,60,1,1982
30368,2006,10,14,21,1,1982
30368,2007,25,14,11,1,1982
30368,2008,35,5,9,1,1982
30368,2009,21,4,11,1,1982
30384,2001,,,,0,1986
30384,2002,,,,0,1986
30384,2003,,,,0,1986
30384,2004,,,,0,1986
30384,2005,,,,0,1986
30384,2006,307,,2,0,1986
30384,2007,551,,1,0,1986
30384,2008,548,,1,0,1986
30384,2009,55,2,5,0,1986
30389,2001,,,,1,1987
30389,2002,971,1,1,1,1987
30389,2003,,,,1,1987
30389,2004,,,,1,1987
30389,2005,582,3,1,1,1987
30389,2006,4,13,37,1,1987
30389,2007,,,,1,1987
30389,2008,8,3,33,1,1987
30389,2009,1,19,120,1,1987
30544,2001,,,,0,1962
30544,2002,639,1,1,0,1962
30544,2003,,,,0,1962
30544,2004,1240,1,1,0,1962
30544,2005,,,,0,1962
30544,2006,,,,0,1962
30544,2007,,,,0,1962
30544,2008,,,,0,1962
30544,2009,711,1,1,0,1962
30547,2001,327,,1,1,1963
30547,2002,882,1,1,1,1963
30547,2003,,,,1,1963
30547,2004,869,1,1,1,1963
30547,2005,,,,1,1963
30547,2006,507,2,1,1,1963
30547,2007,,,,1,1963
30547,2008,227,1,2,1,1963
30547,2009,,,,1,1963
30584,2001,49,,5,1,1977
30584,2002,,,,1,1977
30584,2003,,,,1,1977
30584,2004,,,,1,1977
30584,2005,,,,1,1977
30584,2006,,,,1,1977
30584,2007,,,,1,1977
30584,2008,,,,1,1977
30584,2009,,,,1,1977
30604,2001,,,,1,1985
30604,2002,,,,1,1985
30604,2003,225,,2,1,1985
30604,2004,,,,1,1985
30604,2005,,,,1,1985
30604,2006,,,,1,1985
30604,2007,288,,2,1,1985
30604,2008,322,,2,1,1985
30604,2009,,,,1,1985
30613,2001,,,,1,1989
30613,2002,,,,1,1989
30613,2003,,,,1,1989
30613,2004,,,,1,1989
30613,2005,,,,1,1989
30613,2006,77,,4,1,1989
30613,2007,,,,1,1989
30613,2008,,,,1,1989
30613,2009,,,,1,1989
30614,2001,,,,1,1990
30614,2002,789,8,1,1,1990
30614,2003,,,,1,1990
30614,2004,116,6,3,1,1990
30614,2005,12,44,15,1,1990
30614,2006,,,,1,1990
30614,2007,,,,1,1990
30614,2008,87,8,4,1,1990
30614,2009,1,1,120,1,1990
30713,2001,124,,3,0,1979
30713,2002,,,,0,1979
30713,2003,,,,0,1979
30713,2004,,,,0,1979
30713,2005,,,,0,1979
30713,2006,,,,0,1979
30713,2007,,,,0,1979
30713,2008,,,,0,1979
30713,2009,237,,2,0,1979
30727,2001,,,,1,1983
30727,2002,,,,1,1983
30727,2003,,,,1,1983
30727,2004,,,,1,1983
30727,2005,,,,1,1983
30727,2006,8,,31,1,1983
30727,2007,1025,,1,1,1983
30727,2008,,,,1,1983
30727,2009,,,,1,1983
30732,2001,,,,0,1986
30732,2002,,,,0,1986
30732,2003,,,,0,1986
30732,2004,,,,0,1986
30732,2005,,,,0,1986
30732,2006,,,,0,1986
30732,2007,,,,0,1986
30732,2008,,,,0,1986
30732,2009,1346,1,1,0,1986
30733,2001,,,,1,1986
30733,2002,,,,1,1986
30733,2003,,,,1,1986
